name,image_url,review_count,rating,price,type_list,address,link,source
Pizza Hut Oberkampf,https://f.roocdn.com/images/menus/48282/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1510570066,50,4.2,€€,"[""Italien"", ""Pizza"", ""Américain""]","109 Boulevard Richard Lenoir, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-republique/pizza-hut-oberkampf?day=today&time=ASAP,Deliveroo
Les Halles Montorgueil,https://f.roocdn.com/images/menus/1803/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1534843377,50,4.55,€,"[""Dessert"", ""Français""]","34 rue Montorgueil, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/la-fabrique-cookies-paris-1?day=today&time=ASAP,Deliveroo
Fête à Crêpe,https://f.roocdn.com/images/menus/51368/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1513954589,50,3.85,€,"[""Français"", ""Milkshakes"", ""Dessert"", ""Jus""]","214 Rue de Paris, Paris, 93100",https://deliveroo.fr/menu/paris/montreuil-robespierre/fete-a-crepe-montreuil?day=today&time=ASAP,Deliveroo
Subway Montergueil,https://f.roocdn.com/images/menus/89736/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1540458546,27,4.35,€,"[""Japonais"", ""Sandwiches""]","33 Rue des Petits Carreaux, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/subway-montergueil?day=today&time=ASAP,Deliveroo
James Bun - Oberkampf,https://f.roocdn.com/images/menus/94644/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541683998,50,4.25,€€,"[""Vietnamien"", ""Bobun""]","126 rue d'Oberkampf, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-belleville/ober-jb?day=today&time=ASAP,Deliveroo
Nicks Pizza,https://f.roocdn.com/images/menus/35933/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1492684034,50,4.4,€€,"[""Pizza"", ""Italien"", ""Européen""]","24 rue du Fauboug Montmartre, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/nicks-pizza?day=today&time=ASAP,Deliveroo
Crep'Way Oberkampf,https://f.roocdn.com/images/menus/96580/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542647995,11,4.2,€,"[""Dessert"", ""Français""]","104 Rue Saint Maur, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-belleville/crepway-oberkampf?day=today&time=ASAP,Deliveroo
Fête à Crêpe,https://f.roocdn.com/images/menus/53783/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1516888870,50,4.1,€,"[""Milkshakes"", ""Dessert"", ""Glaces"", ""Jus""]","7 rue de la grande truanderie, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/fete-a-crepe-chatelet?day=today&time=ASAP,Deliveroo
Mamma Roma,https://f.roocdn.com/images/menus/25609/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1504541910,50,4.2,€€,"[""Italien""]","90 rue Oberkampf, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-belleville/mamma-roma-oberkampf?day=today&time=ASAP,Deliveroo
Le Paradis du Fruit,https://f.roocdn.com/images/menus/21521/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1473408534,50,4.35,€€,"[""Salade"", ""Français""]","12 Place de la Bastille, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-bastille/paradis-du-fruit-bastille?day=today&time=ASAP,Deliveroo
Le 17.45,https://f.roocdn.com/images/menus/20083/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1500974337,50,4.25,€€€,"[""Français"", ""Alcool"", ""Apéritif""]","7 Rue René Boulanger, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/le-1745-10eme?day=today&time=ASAP,Deliveroo
Chick spot et Kebab,https://f.roocdn.com/images/menus/84438/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537982191,50,4.0,€,"[""Poulet"", ""Fried Chicken"", ""Tacos""]","18 rue saint laurent, Paris, 75010",https://deliveroo.fr/menu/paris/paris-10eme-gare-de-lest/chick-spot-et-kebab?day=today&time=ASAP,Deliveroo
Le Saint Regis,https://f.roocdn.com/images/menus/22069/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1473408948,50,4.55,€€€€,"[""Français""]","6 rue Jean du Bellay, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/le-saint-regis-bdcl?day=today&time=ASAP,Deliveroo
Bagelstein - Saint Augustin,https://f.roocdn.com/images/menus/12225/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1474304974,50,4.25,€,"[""Bagels"", ""Américain""]","7 rue Saint Augustin, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/bagelstein-saint-augustin?day=today&time=ASAP,Deliveroo
Restaurant YASMIN,https://f.roocdn.com/images/menus/96029/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542824809,0,0.0,€€,"[""Indien"", ""Brunch"", ""Halal"", ""Petit Déjeuner"", ""Bento""]","71/73 Passage Brady, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/restaurant-yasmin?day=today&time=ASAP,Deliveroo
Les Bariolés de Maud,https://f.roocdn.com/images/menus/68861/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1538060359,50,4.45,€,"[""Français"", ""Petit Déjeuner"", ""Apéritif""]","12 Rue Buffault, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/les-barioles-de-maud?day=today&time=ASAP,Deliveroo
Maison Landemaine,https://f.roocdn.com/images/menus/15021/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1494491282,50,4.5,€,"[""Petit Déjeuner"", ""Français"", ""Dessert""]","136 Rue de la Roquette, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-voltaire/maison-landemaine-roquette?day=today&time=ASAP,Deliveroo
L'Atelier Libanais Belleville,https://f.roocdn.com/images/menus/54530/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1517842899,50,4.15,€€€,"[""Libanais"", ""Méditerranéen""]","91 rue de Belleville, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-belleville/latelier-libanais?day=today&time=ASAP,Deliveroo
Dragon Wok,https://f.roocdn.com/images/menus/18968/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1473408248,50,4.45,€€€,"[""Halal"", ""Chinois"", ""Asiatique""]","108 Avenue de Flandre, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/dragon-wok?day=today&time=ASAP,Deliveroo
Mian Fan,https://f.roocdn.com/images/menus/24581/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1474641932,50,4.45,€,"[""Dim Sum"", ""Asiatique""]","20 Rue de Mogador, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/mian-fan?day=today&time=ASAP,Deliveroo
Odette Paris,https://f.roocdn.com/images/menus/26372/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1478101330,50,4.4,€€,"[""Dessert""]","18 rue Montorgueil, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/odette-paris-1?day=today&time=ASAP,Deliveroo
231 East Street,https://f.roocdn.com/images/menus/81335/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1536305796,50,4.45,€€,"[""Burgers"", ""Américain""]","185 Boulevard Macdonald, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/231-east-street-macdonald?day=today&time=ASAP,Deliveroo
Ici-même,https://f.roocdn.com/images/menus/32275/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1486560251,50,4.7,€,"[""Alcool"", ""Boissons""]","68 Rue de Charenton, Paris, 75012",https://deliveroo.fr/menu/paris/Aligre/ici-meme?day=today&time=ASAP,Deliveroo
"L'Artisan Du Burger Rambuteau, ""L'Art du Burger des grands Chefs""",https://f.roocdn.com/images/menus/24120/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1528122104,50,4.4,€€,"[""Burgers"", ""Américain"", ""Soupe"", ""Boissons""]","94 rue Rambuteau, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/lartisan-du-burger?day=today&time=ASAP,Deliveroo
Régal d'Asie,https://f.roocdn.com/images/menus/85555/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539105067,50,4.3,€€,"[""Soupe"", ""Nouilles"", ""Chinois""]","63 Rue de Provence 75009 paris, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/regal-dasie?day=today&time=ASAP,Deliveroo
Amorino Abbesses,https://f.roocdn.com/images/menus/18565/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1511873913,50,4.7,€,"[""Italien"", ""Glaces"", ""Dessert""]","39 Rue des Abbesses, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-abbesses/amorino-abbesses?day=today&time=ASAP,Deliveroo
O'Tacos,https://f.roocdn.com/images/menus/50363/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1519925834,50,3.95,€,"[""Tacos"", ""Français""]","121 rue du faubourg saint martin, Paris, 75010",https://deliveroo.fr/menu/paris/paris-10eme-gare-de-lest/otacos-faubourg?day=today&time=ASAP,Deliveroo
Pizza Montmartre,https://f.roocdn.com/images/menus/93600/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542808067,0,0.0,€€,"[""Italien"", ""Pizza"", ""Végétalien"", ""Végétarien""]","5 rue Saint-Eleuthère, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-montmartre/pizza-montmartre?day=today&time=ASAP,Deliveroo
Made in Italy,https://f.roocdn.com/images/menus/22969/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1481643310,50,4.15,€,"[""Pizza"", ""Italien"", ""Sandwiches""]","21 Rue Montorgueil, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/made-in-italy?day=today&time=ASAP,Deliveroo
The Grilled Cheese Factory Bastille,https://f.roocdn.com/images/menus/2148/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1480516550,50,4.45,€€,"[""Américain"", ""Soupe"", ""Salade""]","9 rue Jacques Cœur, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/the-grilled-cheese-factory?day=today&time=ASAP,Deliveroo
Bao's,https://f.roocdn.com/images/menus/60707/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1524556445,50,4.4,€,"[""Asiatique"", ""Sandwiches""]","22 Rue Pierre Lescot, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/baos?day=today&time=ASAP,Deliveroo
Dr. Auguste,https://f.roocdn.com/images/menus/17034/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1473408164,50,4.4,€,"[""Bagels"", ""Burgers"", ""Américain""]","9 Place Auguste Métivier, Paris, 75020",https://deliveroo.fr/menu/paris/paris-20eme-menilmontant/dr-auguste?day=today&time=ASAP,Deliveroo
The Cure,https://f.roocdn.com/images/menus/52504/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1516112872,50,4.4,€,"[""Français"", ""Jus""]","34 Rue Notre Dame de Lorette, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/the-cure?day=today&time=ASAP,Deliveroo
Occo Chicken La Chapelle,https://f.roocdn.com/images/menus/82341/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1538218864,50,4.1,€,"[""Burgers"", ""Fried Chicken"", ""Halal"", ""Américain""]","3 Rue de la Chapelle, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-marx-dormoy/occo-chicken-la-chapelle?day=today&time=ASAP,Deliveroo
Cedars,https://f.roocdn.com/images/menus/28669/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1480431995,50,4.15,€€,"[""Libanais""]","101 avenue Jean Jaurès, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-la-vilette/cedars-paris?day=today&time=ASAP,Deliveroo
Brioche Dorée,https://f.roocdn.com/images/menus/52726/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537793311,50,4.35,€,"[""Sandwiches"", ""Petit Déjeuner"", ""Salade"", ""Français""]","80 rue de Rivoli, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/brioche-doree-rivoli?day=today&time=ASAP,Deliveroo
Café Michalak,https://f.roocdn.com/images/menus/65171/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1526905574,50,4.55,€€,"[""Dessert""]","60 rue du Faubourg Poissonnière, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/patisserie-christophe-michalak?day=today&time=ASAP,Deliveroo
Factory and Co,https://f.roocdn.com/images/menus/58810/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1531995805,50,4.15,€€,"[""Burgers"", ""Américain"", ""Bagels"", ""Salade"", ""Dessert""]","8 passage Susane Sontag, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/factory-and-co-19eme?day=today&time=ASAP,Deliveroo
PATISTORY,https://f.roocdn.com/images/menus/87793/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539188937,50,4.4,€,"[""Français"", ""Cacher"", ""Petit Déjeuner"", ""Sandwiches"", ""Salade""]","45 rue de meaux, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-colonel-fabien/patistory?day=today&time=ASAP,Deliveroo
231 East Street,https://f.roocdn.com/images/menus/45007/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1516293157,50,4.4,€€,"[""Burgers"", ""Américain""]","36, bd des Italiens, Paris, 75009PARIS",https://deliveroo.fr/menu/paris/9eme-opera/231-east-street-opera?day=today&time=ASAP,Deliveroo
La Cantine Chinoise,https://f.roocdn.com/images/menus/78963/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537981210,50,4.35,€€,"[""Chinois"", ""Végétarien"", ""Asiatique""]","16 rue de belleville, Paris, 75020",https://deliveroo.fr/menu/paris/Belleville/la-cantine-chinoise?day=today&time=ASAP,Deliveroo
SoumSoum,https://f.roocdn.com/images/menus/60274/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1523435966,50,4.45,€€,"[""Végétarien"", ""Libanais"", ""Sandwiches""]","15 rue des écouffes, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/soumsoum?day=today&time=ASAP,Deliveroo
Subway Faubourg Saint-Martin,https://f.roocdn.com/images/menus/92614/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1540993116,13,3.9,€,"[""Sandwiches"", ""Américain""]","226 rue du Faubourg Saint-Martin, Paris, 75010",https://deliveroo.fr/menu/paris/paris-10eme-gare-de-lest/subway-faubourg-saint-martin?day=today&time=ASAP,Deliveroo
IT - Italian Trattoria,https://f.roocdn.com/images/menus/50230/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1517223437,50,4.0,€€,"[""Pizza"", ""Italien"", ""Pâtes Fraîches""]","30 Avenue Corentin Cariou, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/it-trattoria-villup?day=today&time=ASAP,Deliveroo
Allo Pizza Paris,https://f.roocdn.com/images/menus/73279/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1533568358,50,3.8,€,"[""Pizza"", ""Italien"", ""Tacos""]","60, Avenue Simon Bolivar, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-colonel-fabien/allo-pizza-paris?day=today&time=ASAP,Deliveroo
Pokaï,https://f.roocdn.com/images/menus/57796/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1532078758,50,4.45,€€,"[""Poke"", ""Hawaiian"", ""Asiatique""]","32 Rue des Martyrs, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/pokai-martyrs?day=today&time=ASAP,Deliveroo
Sushi Yaki,https://f.roocdn.com/images/menus/92928/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542046891,0,0.0,€€,"[""Japonais"", ""Poulet""]","1 B rue Bleue 75009 Paris, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/sushi-yaki-paris?day=today&time=ASAP,Deliveroo
Caffé Créole,https://f.roocdn.com/images/menus/93077/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542044280,0,0.0,€€,"[""Poulet"", ""Carribéen""]","62 Boulevard Beaumarchais, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-republique/caffe-creole?day=today&time=ASAP,Deliveroo
Top & Spicy,https://f.roocdn.com/images/menus/51822/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1515749840,50,3.95,€,"[""Burgers"", ""Américain"", ""Halal""]","81 Boulevard de Ménilmontant, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-belleville/top-and-spicy?day=today&time=ASAP,Deliveroo
O'Tacos - 19ème,https://f.roocdn.com/images/menus/50363/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1519925834,50,4.0,€,"[""Tacos"", ""Français""]","44 rue d'Hautpoul, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-jaures/otacos-paris-19eme?day=today&time=ASAP,Deliveroo
Loup,https://f.roocdn.com/images/menus/66584/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1527853436,50,4.2,€€€,"[""Français"", ""Poulet""]","44 Rue du Louvre, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/loup?day=today&time=ASAP,Deliveroo
Mamie Burger - Bonne Nouvelle,https://f.roocdn.com/images/menus/12250/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1484653272,50,4.3,€€,"[""Burgers"", ""Américain""]","35 boulevard bonne nouvelle, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/mamie-burger-bonne-nouvelle?day=today&time=ASAP,Deliveroo
Crêperie Marie Madeleine,https://f.roocdn.com/images/menus/78333/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539691494,50,4.1,€,"[""Français"", ""Sans Gluten"", ""Crêperie""]","160 rue saint martin 75003, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/marie-madeleine?day=today&time=ASAP,Deliveroo
Brother's Crêpes & Café,https://f.roocdn.com/images/menus/53862/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1516894014,50,4.15,€,"[""Américain"", ""Halal"", ""Français"", ""Dessert""]","82 Boulevard Rochechouard, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-montmartre/brothers-trianon?day=today&time=ASAP,Deliveroo
l'aquarium Paris,https://f.roocdn.com/images/menu_tags/4/menu-tag-image.jpg?width=400&height=225&auto=webp&format=jpg&fit=crop&v=&quality=80,0,0.0,€€,"[""Pizza"", ""Cacher"", ""Pâtes Fraîches"", ""Italien""]","59 Rue Petit PARIS 19 75019, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-jaures/laquarium-paris?day=today&time=ASAP,Deliveroo
Petit Naka 19,https://f.roocdn.com/images/menus/94252/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541601573,0,0.0,€€,"[""Japonais"", ""Sushi""]","7 rue des fêtes, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-place-des-fetes/petit-naka-19?day=today&time=ASAP,Deliveroo
Café Pinson Marais,https://f.roocdn.com/images/menus/12677/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1476359772,50,4.4,€€,"[""Végétarien"", ""Français""]","6 Rue du Forez, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/cafe-pinson-3e?day=today&time=ASAP,Deliveroo
🍕Francesca Opéra,https://f.roocdn.com/images/menu_tags/4/menu-tag-image.jpg?width=400&height=225&auto=webp&format=jpg&fit=crop&v=&quality=80,0,0.0,€,"[""Dessert"", ""Italien"", ""Salade"", ""Pâtes Fraîches""]","20, boulevard poissonnière, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/aliothan-et-compagnie?day=today&time=ASAP,Deliveroo
Chrono Pizza Ville juif,https://f.roocdn.com/images/menus/93858/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542130806,0,0.0,€€,"[""Pizza"", ""Fried Chicken"", ""Halal"", ""Tacos"", ""Italien""]","47 avenue de la république, Paris, 94800",https://deliveroo.fr/menu/paris/11eme-belleville/chrono-pizza-villejuif-core?day=today&time=ASAP,Deliveroo
Paris Saint Bière,https://f.roocdn.com/images/menus/26985/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1479392548,50,4.65,€€,"[""Belge"", ""Alcool"", ""Français"", ""Boissons""]","101 RUE DE CHARONNE, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-voltaire/paris-saint-biere?day=today&time=ASAP,Deliveroo
Izakaya Râmen,https://f.roocdn.com/images/menus/66506/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1528197250,50,4.25,€€,"[""Sushi"", ""Japonais""]","8 Rue du Roule, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/izakaya-ramen?day=today&time=ASAP,Deliveroo
La Regalade Conservatoire,https://f.roocdn.com/images/menus/21977/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1475140618,50,4.55,€€€€,"[""Français""]","9 rue du Conservatoire, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/la-regalade-conservatoire?day=today&time=ASAP,Deliveroo
French Home,https://f.roocdn.com/images/menus/85970/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1538397481,0,0.0,€,"[""Burgers"", ""Halal""]","29 Rue Marx Dormoy Paris 75018 France, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-marx-dormoy/a-table?day=today&time=ASAP,Deliveroo
N'KO Hot Dog,https://f.roocdn.com/images/menus/90515/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1540312618,50,4.4,€,"[""Américain"", ""Halal"", ""Végétalien"", ""Végétarien"", ""Hot Dog"", ""Sandwiches""]","88 rue oberkampf, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-belleville/nko-hot-dog?day=today&time=ASAP,Deliveroo
Moses,https://f.roocdn.com/images/menus/18934/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1473408266,50,4.35,€€,"[""Cacher"", ""Burgers"", ""Américain""]","144 Boulevard Voltaire, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-voltaire/moses?day=today&time=ASAP,Deliveroo
Jaipur Cafe,https://f.roocdn.com/images/menus/84432/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537799028,50,4.2,€€€,"[""Salade"", ""Poulet"", ""Indien"", ""Végétarien""]","17 Rue des Messageries, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/jaipur-cafe?day=today&time=ASAP,Deliveroo
Les caves Nysa,https://f.roocdn.com/images/menus/26812/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1491907796,50,4.85,€€,"[""Alcool"", ""Apéritif"", ""Boissons""]","39 Rue des Martyrs, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/nysa-martyrs?day=today&time=ASAP,Deliveroo
La Taverne,https://f.roocdn.com/images/menus/24678/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1474633436,50,4.3,€€€,"[""Italien""]","24 Boulevard des Italiens, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/la-taverne-bdc?day=today&time=ASAP,Deliveroo
Big Corner,https://f.roocdn.com/images/menus/3658/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1487841870,50,4.0,€€,"[""Burgers"", ""Américain""]","143 avenue Jean Jaurès, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-la-vilette/big-corner?day=today&time=ASAP,Deliveroo
Atelier Poké,https://f.roocdn.com/images/menus/80719/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1538575846,50,4.5,€€,"[""Hawaiian"", ""Poke""]","18 rue Vignon 75009 Paris, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/atelier-poke?day=today&time=ASAP,Deliveroo
Le comptoir du poulet 10ème,https://f.roocdn.com/images/menus/96486/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542286720,0,0.0,€€,"[""Poulet"", ""Français""]","143 rue lafayette, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/munchies-lafayette?day=today&time=ASAP,Deliveroo
Pâtisserie Christophe Michalak,https://f.roocdn.com/images/menus/25554/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1476973898,50,4.65,€€,"[""Français"", ""Dessert""]","16 rue de la Verrerie, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/christophe-michalak?day=today&time=ASAP,Deliveroo
Fratellini Caffe,https://f.roocdn.com/images/menus/62561/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1525239197,50,4.1,€€,"[""Pizza"", ""Pâtes Fraîches"", ""Italien""]","10 passage Susan Sontag, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/fratellini-caffe?day=today&time=ASAP,Deliveroo
Fresh Burritos,https://f.roocdn.com/images/menus/11660/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1525334304,50,3.95,€,"[""Burritos"", ""Tacos"", ""Mexicain""]","Vill'Up, 30 Avenue Corentin Cariou, Paris, 75009",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/fresh-burritos-villup-new?day=today&time=ASAP,Deliveroo
Comme à Lisbonne Mogador,https://f.roocdn.com/images/menus/18868/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1480515676,50,4.7,€,"[""Dessert""]","20 Rue de Mogador, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/comme-a-lisbonne-mogador?day=today&time=ASAP,Deliveroo
TONEGAWA,https://f.roocdn.com/images/menus/70916/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1531734902,50,4.35,€€,"[""Japonais"", ""Sushi""]","8 rue godot de mauroy, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/rin?day=today&time=ASAP,Deliveroo
Brioche Dorée,https://f.roocdn.com/images/menus/55656/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537793466,28,4.3,€,"[""Sandwiches"", ""Petit Déjeuner"", ""Salade"", ""Français""]","4 place de l'Opéra, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/brioche-doree-opera?day=today&time=ASAP,Deliveroo
Black And White Burger,https://f.roocdn.com/images/menus/57429/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1521107685,50,3.9,€,"[""Végétarien"", ""Américain"", ""Burgers"", ""Halal""]","31 Rue Saint-Denis, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/black-and-white-burger?day=today&time=ASAP,Deliveroo
